"Id","DateCreated","DateUpdated","DeviceId","DeviceType","DeviceModel","RequestType","ImageUrl","Latitude","Longitude","City","State","ZipCode","Directionality","Description","StatusType","HasBeenForwarded","InitialBoundaryName"
"33233","2/3/2012 9:53:04 AM","2/4/2012 1:12:31 AM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.355965000000000","-157.929413000000000","Honolulu","HI","96818","I Don't Know","Parked opposite 4296 malaai street near Target store driveway.Many citations on windshield. License is RBS047 gray Buick le saber","Closed","True","Honolulu County, HI"
"33228","2/3/2012 7:31:50 AM","2/3/2012 7:31:53 AM","","Android","HTC Glacier","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.403211191783186","-158.160504660129670","Waianae","HI","96792","Southwest","Light not working. Previous report was closed before light bulb was repaired","Received","True","Honolulu County, HI"
"33227","2/3/2012 7:18:34 AM","2/4/2012 1:08:10 AM","","Apple","iPhone 3GS","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.392937000000000","-157.997864000000000","Waipahu","HI","96797","I Don't Know","Been there for months","Closed","True","Honolulu County, HI"
"33226","2/3/2012 7:15:03 AM","2/19/2012 7:33:53 AM","","Apple","iPhone 3GS","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.392984000000000","-157.997879000000000","Waipahu","HI","96797","I Don't Know","Parked there for months","Closed","True","Honolulu County, HI"
"33225","2/3/2012 7:13:43 AM","2/4/2012 12:59:44 AM","","Android","SGH-T989","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.291799545288086","-157.826095581054700","Honolulu","HI","96826","North","Please get homeless man junk out of here. It is right near a taekwondo school where many children come everyday. Thank You","Closed","True","Honolulu, HI"
"33224","2/3/2012 7:04:05 AM","6/18/2012 1:45:00 AM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.311913000000000","-157.861588000000000","Honolulu","HI","96817","I Don't Know","Near tennis court","Closed","True","Honolulu, HI"
"33223","2/3/2012 6:36:35 AM","2/4/2012 12:14:47 AM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.463737000000000","-158.022324000000000","Mililani","HI","96789","I Don't Know","Sofas, mattresses and a Christmas tree at corner of waikalani dr and Waikalani Pl. Thank you!!","Closed","True","Honolulu County, HI"
"33222","2/3/2012 6:08:31 AM","2/3/2012 11:12:51 PM","","Android","PC36100","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295882911682140","-157.686712064743100","Honolulu","HI","96825","North","312TJZ white Chevy Flatbed. Left there 2weeks ago.","Closed","True","Honolulu, HI"
"33221","2/3/2012 6:01:44 AM","2/3/2012 11:10:16 PM","","Android","HTC_Amaze_4G","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.339960000000000","-157.871460000000000","Honolulu","HI","96819","North","using cones to save parking stalls. its across this address that was given.","Closed","True","Honolulu, HI"
"33219","2/3/2012 5:52:42 AM","2/3/2012 10:57:42 PM","","Apple","iPhone 4S","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.294567000000000","-157.824799000000000","Honolulu","HI","96826","I Don't Know","Has been out for awhile","Closed","True","Honolulu, HI"
"33218","2/3/2012 5:51:04 AM","2/3/2012 10:52:42 PM","","Apple","iPhone 4S","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.652641000000000","-157.929230000000000","Laie","HI","96762","I Don't Know","Across the street from this address","Closed","True","Honolulu County, HI"
"33216","2/3/2012 5:35:05 AM","5/22/2012 3:25:06 AM","","Apple","iPhone 4 (CDMA)","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.302225000000000","-157.839905000000000","Honolulu","HI","96814","I Don't Know","Pothole in street","Closed","True","Honolulu, HI"
"33215","2/3/2012 5:34:13 AM","2/3/2012 9:40:23 PM","","Apple","iPhone 4","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.333961000000000","-158.120407000000000","Kapolei","HI","96707","I Don't Know","Dead cat in road","Closed","True","Honolulu County, HI"
"33214","2/3/2012 5:13:55 AM","2/3/2012 8:30:38 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.289867000000000","-157.820084000000000","Honolulu","HI","96826","I Don't Know","Illegal dumping and Kuhio School is right there . This has been going on for as long as I lived in the area.","Closed","True","Honolulu, HI"
"33210","2/3/2012 4:07:55 AM","2/10/2012 9:41:52 PM","","Android","SAMSUNG-SGH-I997","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.272036010518633","-157.802276857065240","Honolulu","HI","96816","West","on the side on the road. AAA says that vehicles park here often and get stuck in a ditch. I was stuck and when helped, hit another car behind and said with insurance. offer ground leveled off.","Closed","True","Honolulu, HI"
"33209","2/3/2012 4:06:35 AM","2/3/2012 8:15:22 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.416910000000000","-158.003708000000000","Waipahu","HI","96797","I Don't Know","Why is this report closed? Nothing was done! Report#: 32936. Tree overgrown and branches overhanging on my property (94-1001 Puana St.) with tons of leaves in my property to clean up every day! Please remove tree! Or cut all branches that overhang on my property. Thank you very much for your assistance.","Closed","True","Honolulu County, HI"
"33208","2/3/2012 4:02:57 AM","2/3/2012 8:11:33 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.417385000000000","-158.003281000000000","Waipahu","HI","96797","I Don't Know","Why is this report status closed? Nothing was done or no explanation! Report#: 32937. Please trim overgrown tree or remove it. It is creating a mess ( leaves on the street and homes like mine which is 4-5 houses away. Tree is on sidewalk fronting 94-1013 residence. Much mahalo!","Closed","True","Honolulu County, HI"
"33207","2/3/2012 3:49:41 AM","2/3/2012 8:04:55 PM","","Android","Nexus S 4G","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.297194190000000","-157.841726220000000","Honolulu","HI","96814","Northwest","no","Closed","True","Honolulu, HI"
"33206","2/3/2012 3:46:54 AM","2/3/2012 7:46:30 PM","","Android","HTC Sensation 4G","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.465684890747070","-158.013092041015630","Mililani","HI","96789","North","esr-426","Closed","True","Honolulu County, HI"
"33205","2/3/2012 3:44:56 AM","2/3/2012 7:41:16 PM","","Android","HTC Sensation 4G","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.465901129955853","-158.012874223998780","Mililani","HI","96789","Northwest","572-MDB","Closed","True","Honolulu County, HI"
"33204","2/3/2012 3:34:59 AM","2/3/2012 7:34:20 PM","","Android","SPH-D700","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.329987000000000","-158.060425000000000","Kapolei","HI","96707","West","There is a toy wrapped around the light cover with a piece of string hanging to the ground.","Closed","True","Honolulu County, HI"
"33203","2/3/2012 3:34:16 AM","5/16/2012 3:08:09 AM","","Android","DROID2","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.314830780029297","-157.853286743164060","Honolulu","HI","96813","Northwest","thank you.","Closed","True","Honolulu, HI"
"33202","2/3/2012 3:32:31 AM","2/3/2012 6:42:57 PM","","Android","T-Mobile myTouch 3G Slide","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.326573000000000","-157.864397000000000","Honolulu","HI","96817","West","there is no parking sign and has been removed an also their are people living under the tree and dumping tire on the side walk. this is at a consent problem for 1416 lanakila which owner does do anything.","Closed","True","Honolulu, HI"
"33201","2/3/2012 3:32:13 AM","2/3/2012 6:36:39 PM","","Apple","iPhone 4S","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.490723000000000","-158.035355000000000","Wahiawa","HI","96786","I Don't Know","Hydrant is block by vegetation","Closed","True","Honolulu County, HI"
"33199","2/3/2012 3:07:14 AM","2/3/2012 6:18:28 PM","","Android","DROID BIONIC","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.369239450000000","-157.731703900000000","Kailua","HI","96734","Northeast","This sign is vandalized","Closed","True","Honolulu County, HI"
"33198","2/3/2012 3:06:23 AM","2/3/2012 6:08:25 PM","","Android","SPH-D700","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.329987000000000","-158.060425000000000","Kapolei","HI","96707","Northwest","There is a piece of toy wrapped around the street light with a piece of string dangling almost to the ground. It has been there for a few months. please help. Thank you.","Closed","True","Honolulu County, HI"
"33194","2/3/2012 2:37:19 AM","2/3/2012 6:07:39 PM","","Android","LS670","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.279195984200946","-157.835220124389220","Honolulu","HI","96815","North","double yellow and turn painted lines have worn away. drivers think there are 2 lanes, driving into oncoming traffic. this intersection is in front of the army museum near fort derussy in waikiki.","Closed","True","Honolulu, HI"
"33191","2/3/2012 2:00:34 AM","7/5/2012 7:52:10 PM","","Apple","iPhone 4","Derelict Or Abandoned Vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.335709000000000","-157.715942000000000","Waimanalo","HI","96795","I Don't Know","Have fun look for it","Received","True","Honolulu County, HI"
"33190","2/3/2012 1:55:14 AM","2/3/2012 6:04:07 PM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.455545000000000","-158.196075000000000","Waianae","HI","96792","I Don't Know","These two trucks have no safety checks or current registration. At one time they had the sane license plates on them. HPD was called ANC various complaints reported. (no action taken). Why do we have laws in place to prevent this if we are it in forcing them? These twi trucks block the vision of drivers trying to exit onto Ala Akau St. Very unsafe!!!!","Closed","True","Honolulu County, HI"
"33189","2/3/2012 1:48:28 AM","2/3/2012 5:59:20 PM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.349930000000000","-157.919556000000000","Honolulu","HI","96818","I Don't Know","This car a Honda civic silver in color. Has a flat tire also many items in side the vehicle. It's been parked here for about a month now. Looks stolen. Never seen this car here before.","Closed","True","Honolulu, HI"
"33188","2/3/2012 1:44:46 AM","2/3/2012 5:56:20 PM","","Apple","iPhone 3GS","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.669975000000000","-158.044876000000000","Haleiwa","HI","96712","I Don't Know","This trailer has not moved in over 1year and is on the Makai side of the bike path across from 59-199 Ke Nui rd. Sunset Beach. On public property","Closed","True","Honolulu County, HI"
"33187","2/3/2012 1:39:09 AM","2/3/2012 5:47:39 PM","","Apple","iPhone 4","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.365568000000000","-157.920731000000000","Honolulu","HI","96818","I Don't Know","Storm Drain has been collapsed for at least a year","Closed","True","Honolulu County, HI"
"33183","2/3/2012 1:32:50 AM","2/3/2012 5:44:53 PM","","Apple","iPhone 3GS","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.670219000000000","-158.045319000000000","Haleiwa","HI","96712","I Don't Know","On the bikepath near public ROW 279 D at Sunset Beach, this huge pile of yard rubbish has been accumulating for the last 4-5 years. The pile is mauka of above address and on mauka side of bikepath. Pls. See what can be done about this blight. It is a health hazard haven for rats and other pests.","Closed","True","Honolulu County, HI"
"33181","2/3/2012 1:15:56 AM","2/3/2012 2:00:41 AM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.312122000000000","-157.861633000000000","Honolulu","HI","96817","I Don't Know","Trash on sidewalk.","Closed","True","Honolulu, HI"
"33180","2/3/2012 1:11:15 AM","2/3/2012 5:39:00 PM","","Apple","iPhone 4S","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.343628000000000","-158.021454000000000","Ewa Beach","HI","96706","I Don't Know","Works intermittently","Closed","True","Honolulu County, HI"
"33178","2/3/2012 1:07:48 AM","2/3/2012 5:36:30 PM","","Apple","iPhone 4S","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.343628000000000","-158.021454000000000","Ewa Beach","HI","96706","I Don't Know","Pothole","Closed","True","Honolulu County, HI"
"33177","2/3/2012 1:02:10 AM","2/3/2012 5:32:58 PM","","Apple","iPhone 4S","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.381374000000000","-158.026550000000000","Waipahu","HI","96797","I Don't Know","We have called HPD to do a complaint twice and no one has came to move 2 of the abandon vehicles... It was left there under the light pole for a couple of months without moving.","Closed","True","Honolulu County, HI"
"33174","2/3/2012 12:36:57 AM","2/3/2012 5:29:17 PM","","Android","SAMSUNG-SGH-I997","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.307292938232422","-157.845474243164060","Honolulu","HI","96822","West","Potholes throughout all of kamaka lane","Closed","True","Honolulu, HI"
"33171","2/3/2012 12:18:29 AM","2/13/2012 4:41:36 AM","","Apple","iPhone 4S","Abandoned Vehicle (pls include license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.298422000000000","-157.842789000000000","Honolulu","HI","96814","I Don't Know","Pothole repair","Closed","True","Honolulu, HI"
"33170","2/2/2012 11:38:24 PM","2/3/2012 2:04:56 AM","","Android","LS670","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.308959722518920","-157.864458560943600","Honolulu","HI","96813","Southwest","graffiti on Pedestrian crossing sign across Queen St from Topa Financial Center at 745 Fort St","Closed","True","Honolulu, HI"
"33169","2/2/2012 11:35:47 PM","2/3/2012 2:01:51 AM","","Android","LG-P999","Tree or Plant maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.340958709716812","-157.882165527343630","Honolulu","HI","96819","","over grown tree going on school property (safety concern) .","Closed","True","Honolulu, HI"
"33168","2/2/2012 11:35:41 PM","2/3/2012 1:59:10 AM","","Android","LS670","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.308712959289550","-157.864227890968320","Honolulu","HI","96813","West","graffiti on speed limit sign in front of Blood Bank of Hawaii at 126 Queen St","Closed","True","Honolulu, HI"
"33167","2/2/2012 11:32:54 PM","2/3/2012 1:55:52 AM","","Apple","iPhone 4S","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.458961000000000","-158.015930000000000","Mililani","HI","96789","I Don't Know","This old xmas tree and mattress been here a while.","Closed","True","Honolulu County, HI"
"33159","2/2/2012 11:05:07 PM","2/3/2012 1:52:38 AM","","Android","LS670","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.295677518367768","-157.847291308879850","Honolulu","HI","96814","East","pieces of sidewalk broken off in front of Gyu-Kaku restaurant at 1221 Kapiolani Blvd","Closed","True","Honolulu, HI"
"33158","2/2/2012 10:29:25 PM","2/3/2012 1:49:22 AM","","Apple","iPhone 4 (CDMA)","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.308662000000000","-157.864090000000000","Honolulu","HI","96813","I Don't Know","Pothole that cause cars to avoid and hit park cars, most recently in Dec 2011","Closed","True","Honolulu, HI"
"33156","2/2/2012 10:00:51 PM","2/3/2012 11:17:54 PM","","Apple","iPhone 4","Abandoned Vehicle (incl license number)","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.269295000000000","-157.810959000000000","Honolulu","HI","96815","I Don't Know","Parked in handicap space","Closed","True","Honolulu, HI"
"33155","2/2/2012 9:52:20 PM","2/3/2012 1:40:21 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.438021000000000","-157.828415000000000","Ahuimanu","HI","96744","I Don't Know","Car left for 1 week . Not working","Closed","True","Honolulu County, HI"
"33154","2/2/2012 9:36:18 PM","2/3/2012 1:15:27 AM","","Apple","iPhone 4 (CDMA)","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.409168000000000","-157.997162000000000","Waipahu","HI","96797","I Don't Know","Vehicle on street over 6 mos. Expired reg & safety.","Closed","True","Honolulu County, HI"
"33152","2/2/2012 8:34:53 PM","7/4/2012 7:58:06 PM","","Apple","iPhone 4S","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.306301000000000","-157.834473000000000","Honolulu","HI","96822","I Don't Know","Abandoned vehicle","Closed","True","Honolulu, HI"
"33151","2/2/2012 8:34:25 PM","2/3/2012 1:29:48 AM","","Android","PC36100","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.309860229492188","-157.830841064453130","Honolulu","HI","96822","Northeast","constant problemo","Closed","True","Honolulu, HI"
"33150","2/2/2012 8:24:56 PM","5/13/2012 9:26:28 AM","","Apple","iPhone 4S","Tree Or Plant Maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.386932000000000","-157.712936000000000","Kailua","HI","96734","I Don't Know","Abandoned house; garbage piled up outside; overgrowth in unimproved sidewalk.","Received","True","Honolulu County, HI"
"33149","2/2/2012 8:22:29 PM","2/3/2012 1:20:39 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.339600000000000","-158.064651000000000","Kapolei","HI","96707","I Don't Know","This truck has been illegally parked here for weeks.","Closed","True","Honolulu County, HI"
"33148","2/2/2012 8:05:53 PM","2/3/2012 1:16:49 AM","","Apple","iPhone 4","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.287439000000000","-157.798737000000000","Honolulu","HI","96816","I Don't Know","Need the no parking sign replaced. It is completely faded and a hazard for people coming out of the driveway because the cars parked are blocking the view of the oncoming cars.","Closed","True","Honolulu, HI"
"33146","2/2/2012 7:57:32 PM","2/3/2012 1:08:58 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.307558000000000","-157.841660000000000","Honolulu","HI","96822","I Don't Know","Abandoned car- been here for months","Closed","True","Honolulu, HI"
"33145","2/2/2012 7:55:32 PM","2/3/2012 1:06:29 AM","","Apple","iPhone 4","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.463728000000000","-158.022171000000000","Mililani","HI","96789","I Don't Know","Habitual Illegal dumping","Closed","True","Honolulu County, HI"
"33143","2/2/2012 7:41:27 PM","2/3/2012 1:09:05 AM","","Apple","iPhone 3GS","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.259945000000000","-157.794342000000000","Honolulu","HI","96816","I Don't Know","Solar sensor bad. Flicks on and off all night.","Closed","True","Honolulu, HI"
"33141","2/2/2012 7:39:47 PM","2/3/2012 1:03:17 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.385452000000000","-158.019104000000000","Waipahu","HI","96797","I Don't Know","Abandon vehicles that haven't moved for over a year. It's attracting unwanted activities such as vandalism and graffiti","Closed","True","Honolulu County, HI"
"33140","2/2/2012 7:39:21 PM","2/3/2012 12:57:39 AM","","Apple","iPhone 4","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.307652000000000","-157.841919000000000","Honolulu","HI","96822","I Don't Know","Broken @ unpaved sidewalk. I have seen people fall off curb: not wheelchair or stroller accessible either. Very hazardous for pedestrians. Been this way for years! Please fix!","Closed","True","Honolulu, HI"
"33138","2/2/2012 7:16:38 PM","2/3/2012 12:45:27 AM","","Apple","iPad","Cracked / uplifted sidewalks","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.326424000000000","-157.855865000000000","Honolulu","HI","96817","I Don't Know","Lots of potholes on the entire street . Can it be paved?","Closed","True","Honolulu, HI"
"33136","2/2/2012 7:13:38 PM","2/3/2012 12:39:27 AM","","Android","ADR6400L","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.346406000000000","-157.906388000000000","Honolulu","HI","96818","Southeast","illegal dump on likini st. on salt lake.","Closed","True","Honolulu, HI"
"33134","2/2/2012 7:08:07 PM","2/3/2012 12:32:29 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.492817000000000","-158.039291000000000","Wahiawa","HI","96786","I Don't Know","Been there since 31Jan Grey Toyota corolla wagon Lic. GDN080","Closed","True","Honolulu County, HI"
"33133","2/2/2012 7:05:40 PM","3/17/2012 2:41:28 AM","","Apple","iPhone 4S","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.321362000000000","-157.885483000000000","Honolulu","HI","96819","I Don't Know","This Abandon Boat has been here for more that a year now! It's an eye sore and a homeless person occupies it once in a while.","Closed","True","Honolulu, HI"
"33132","2/2/2012 7:04:11 PM","2/3/2012 12:02:22 AM","","Apple","iPhone 4","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.316962000000000","-157.830651000000000","Honolulu","HI","96822","I Don't Know","Dump site","Closed","True","Honolulu, HI"
"33130","2/2/2012 6:58:05 PM","2/2/2012 11:55:26 PM","","Android","PC36100","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.359529495239258","-158.082611083984380","Kapolei","HI","96707","Northwest","bulky item","Closed","True","Honolulu County, HI"
"33129","2/2/2012 6:51:21 PM","2/2/2012 11:50:05 PM","","Android","DROID2 GLOBAL","Illegal dump site","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.502985000000000","-158.002551000000000","Wahiawa","HI","96786","North","Items have been left out for 3 weeks. Other items keep appearing over night, blocking a driveway.","Closed","True","Honolulu County, HI"
"33128","2/2/2012 6:26:42 PM","2/2/2012 11:41:05 PM","","Apple","iPhone 4","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.417572000000000","-157.803604000000000","Kaneohe","HI","96744","I Don't Know","Honda accord parked without moving for 7 days +. Has been reported before but just gets moved down the street.","Closed","True","Honolulu County, HI"
"33127","2/2/2012 6:23:08 PM","2/3/2012 12:48:14 AM","","Apple","iPhone 4","Derelict or abandoned vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.417484000000000","-157.803482000000000","Kaneohe","HI","96744","I Don't Know","Ford bus parked here without moving for 5 months","Closed","True","Honolulu County, HI"
"33118","2/2/2012 5:36:21 PM","5/10/2012 4:03:09 AM","","Apple","iPhone 4S","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.420294000000000","-158.171341000000000","Waianae","HI","96792","I Don't Know","Plenty pot holes here at Ma'ili Elementary School","Closed","True","Honolulu County, HI"
"33117","2/2/2012 5:08:17 PM","2/3/2012 12:46:27 AM","","Apple","iPhone 3GS","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.317305000000000","-157.867432000000000","Honolulu","HI","96817","I Don't Know","Homeless camp. Creating trash.","Closed","True","Honolulu, HI"
"33116","2/2/2012 4:58:59 PM","4/9/2012 1:52:36 AM","","Apple","iPhone 4","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.377584000000000","-157.742462000000000","Kailua","HI","96734","I Don't Know","At entrance to Lakeview","Closed","True","Honolulu County, HI"
"33109","2/2/2012 9:21:33 AM","2/3/2012 1:01:26 AM","","Android","PG06100","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.277974532445290","-157.826240234375060","Honolulu","HI","96815","South","street lamp out.","Closed","True","Honolulu, HI"
"33108","2/2/2012 8:49:20 AM","2/2/2012 8:49:23 AM","","Apple","iPhone 4","Derelict Or Abandoned Vehicles","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.340715000000000","-157.702560000000000","Waimanalo","HI","96795","I Don't Know","Good luck","Received","True","Honolulu County, HI"
"33107","2/2/2012 8:26:17 AM","4/30/2012 9:50:56 PM","","Android","ADR6300","Stored Property Violation","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.316571500000000","-157.861043600000000","Honolulu","HI","96817","Northeast","Two or more ""urban nomads"" are residing under blue vinyl sheeting just makai of the Waena Apartments rental office located at 1320 Aala St.","Closed","True","Honolulu, HI"
"33106","2/2/2012 8:12:47 AM","2/3/2012 12:40:02 AM","","Apple","iPhone 4","Broken / Vandalized signs","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.482460000000000","-158.013199000000000","Mililani","HI","96789","I Don't Know","Broken sprinkler, not sure who is responsible for it","Closed","True","Honolulu County, HI"
"33105","2/2/2012 7:04:57 AM","2/3/2012 12:42:39 AM","","Apple","iPhone 4","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.325151000000000","-158.073059000000000","Kapolei","HI","96707","I Don't Know","Broken light, one with 25 mph sign on it","Closed","True","Honolulu County, HI"
"33104","2/2/2012 7:02:43 AM","2/3/2012 10:57:46 PM","","Apple","iPhone 4","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.325966000000000","-158.072968000000000","Kapolei","HI","96707","I Don't Know","Broken street light at entrance to la hiki makai side","Closed","True","Honolulu County, HI"
"33103","2/2/2012 6:55:29 AM","2/3/2012 12:43:57 AM","","Android","PC36100","Tree or Plant maintenance","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.334280014038086","-158.060974121093750","Kapolei","HI","96707","Southeast","spinklers flooding sidewalks night. huge waste of water","Closed","True","Honolulu County, HI"
"33102","2/2/2012 6:17:13 AM","2/3/2012 12:44:05 AM","","Android","HTC Glacier","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.402482987085964","-158.161517550468460","Waianae","HI","96792","Southwest","Lights ocassionall at night but dark most of the time","Closed","True","Honolulu County, HI"
"33101","2/2/2012 6:12:12 AM","3/6/2012 8:26:37 PM","","Android","HTC Glacier","Broken Street Lights","http://cdn.freedomspeaks.com/CitySourced/Images/ReportImage.jpg","21.403164123535210","-158.160546712875340","Waianae","HI","96792","West","This street comes on ocassionally at night but for the most part it id dark at night.","Closed","True","Honolulu County, HI"
